RANK,TITLE,BRAND NAME,DISCOUNT PRICE,TRUE PRICE,DISCOUNT PERCENTAGE,RATING,DETAILS,RATING COUNT,REVIEW COUNT,URL
489,HP Envy x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15-ew0041TU Thin and Li...,Hp,84700,95500,11,,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Touchscreen Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-envy-x360-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15-ew0041tu-thin-light-laptop/p/itm611d0becce470
490,DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) IN5430JNH1P001ORS1 Laptop,Dell,70790,109800,35,3.7,"Intel Core i5 Processor (13th Gen)
16 GB LPDDR5 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
Windows 11, Microsoft Office
1-year warranty",33,5,https://www.flipkart.com/dell-inspiron-5430-intel-core-i5-13th-gen-16-gb-1-tb-ssd-windows-11-home-in5430jnh1p001ors1-laptop/p/itmbe0cbfcd7ae7c
491,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Hp,77490,91746,15,4.4,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",51,5,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1009tu-2-1-laptop/p/itmfc3d2bcd0bd9f
492,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,61990,84763,26,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.89 cm (16.1 inch) Display
1 Year Onsite warranty",91,2,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1099tx-gaming-laptop/p/itm80717c7959049
493,HP 360 Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromebook,Hp,25935,32295,19,3.9,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
64 bit Chrome Operating System
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",933,90,https://www.flipkart.com/hp-360-intel-celeron-dual-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0506tu-chromebook/p/itmb2e03ff1f9366
494,HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s- fr5011TU Thin and Light Lapt...,Hp,54990,71641,23,4,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office Home & Student 2021
1 Year Onsite Warranty",51,3,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fr5011tu-thin-light-laptop/p/itmb222f6dd55b38
495,DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Lap...,Dell,66490,96249,30,3.6,"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores
RAM & Storage: 8GB DDR4 & 512GB SSD
Graphics & Keyboard: Integrated & Backlit Keyboard + Fingerprint Reader
Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen
Ports: 1 HDMI out 1.4, 1 USB 3.2 Gen 1 Type-A , 2 USB 3.2 Gen 2x2 Type-C with PowerDelivery and Video, 1 3.5mm Headphone/Microphone combination jack, SD Card Reader
Intel Core i5 Processor (12th Gen)
8 GB DDR5 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.56 cm (14 inch) Touchscreen Display
1 Year Onsite Hardware Service",7,1,https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-inspiron-7420-thin-light-laptop/p/itm0023dbdbe0394
496,HP Envy x360 Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) 15-fe0014TX...,Hp,132490,149588,11,,"Intel Core i7 Processor (13th Gen)
16 GB LPDDR5 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Touchscreen Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-envy-x360-intel-core-i7-13th-gen-1355u-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-15-fe0014tx-laptop/p/itm7ab295ffb2f9b
497,HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,Hp,50999,68900,25,3.9,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",31,3,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-15-fb0150ax-gaming-laptop/p/itm12155252a3140
498,Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) ideapa...,Lenovo,16999,25710,33,3.5,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
Chrome Operating System
29.46 cm (11.6 Inch) Display
1 Year Onsite�Warranty",2368,238,https://www.flipkart.com/lenovo-ideapad-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cb-11igl05-2/p/itmd462d33eff5ef
499,SAMSUNG Galaxy Book3 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Th...,Samsung,79990,99990,20,4.4,"Intel Core i5 Processor (13th Gen)
16 GB LPDDR4X RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",692,99,https://www.flipkart.com/samsung-galaxy-book3-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm9c25e72104066
500,Ultimus Pro Lite Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) NU14U4INC54BN-CS Thin and...,Ultimus,15990,25990,38,3.2,"Intel Celeron Dual Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
256 GB SSD
35.81 cm (14.1 inch) Display
1 Year Domestic Warranty",166,22,https://www.flipkart.com/ultimus-pro-lite-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-nu14u4inc54bn-cs-thin-light-laptop/p/itm919188caae191
501,HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,Hp,65490,80596,18,4.3,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",1472,127,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7
502,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,Hp,60990,77566,21,4.4,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",305,28,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1132tx-gaming-laptop/p/itma3a4c675cefe2
503,MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Msi,134990,172990,21,4.8,"Intel Core i7 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
43.94 cm (17.3 Inch) Display
2 Year Carry-in Warranty",8,1,https://www.flipkart.com/msi-katana-17-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-b12vgk-672in-gaming-laptop/p/itm1f8c98964a53d
504,MSI GF63 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,Msi,97990,111990,12,4.2,"Intel Core i7 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
2 Year Carry-in Warranty",43,5,https://www.flipkart.com/msi-gf63-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-144-hz-thin-12vf-663in-gaming-laptop/p/itm4fd4fe57a6f71
505,HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 15s-du3614TU Thin an...,Hp,40050,51113,21,4.2,"Intel Core i3 Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB HDD|256 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",361,27,https://www.flipkart.com/hp-15s-intel-core-i3-11th-gen-1115g4-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-15s-du3614tu-thin-light-laptop/p/itm618e00eca4b48
506,DELL Inspiron AMD Ryzen 5 Hexa Core R5-5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 ...,Dell,68990,93463,26,4.5,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.56 cm (14 inch) Touchscreen Display
Microsoft Office Home and Student 2021
1 Year Onsite Warranty",24,1,https://www.flipkart.com/dell-inspiron-amd-ryzen-5-hexa-core-r5-5500u-8-gb-512-gb-ssd-windows-11-home-7415-2-1-laptop/p/itm082c48e1879af
507,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,70990,86343,17,,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0666tx-gaming-laptop/p/itmf9bd200d4725a
508,Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) ideapa...,Lenovo,12990,30690,57,3.5,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
Chrome Operating System
29.46 cm (11.6 Inch) Display
1 Year Onsite�Warranty",2368,238,https://www.flipkart.com/lenovo-ideapad-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cb-11igl05-2/p/itmd462d33eff5ef
509,Acer Predator Neo (2023) Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graph...,Acer,119990,139999,14,4.5,"Intel Core i7 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 Inch) Display
1 Year International Travelers Warranty (ITW)",519,56,https://www.flipkart.com/acer-predator-neo-2023-intel-core-i7-13th-gen-13700hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-74h1-gaming-laptop/p/itmc7bb5d6127ce6
510,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,Lenovo,52890,85000,37,4.5,"Intel Core i5 Processor (11th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Carry-in Warranty",4,0,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-11th-gen-11320h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ihu6-laptop/p/itm8e553eff5c3bf
511,HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,Hp,48990,63628,23,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",874,84,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-60-hz-15-fb0147ax-gaming-laptop/p/itm236b5aaa84afc
512,HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,Hp,72490,87095,16,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",294,21,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-15-eg3018tu-thin-light-laptop/p/itma2cd39eea5796
513,HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,Hp,47250,67000,29,4.4,"Intel Core i5 Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 10 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office Home and Student 2019, HP Documentation, HP CoolSense , HP SSRM , HP Smart, HP Support Assistant
1 Year Onsite Warranty",861,81,https://www.flipkart.com/hp-15s-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15s-fq2535tu-thin-light-laptop/p/itmb432d68a6e1aa
514,Lenovo Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82X70032IN Laptop,Lenovo,43590,53390,18,,"Intel Core i3 Processor (13th Gen)
8 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Warranty",,,https://www.flipkart.com/lenovo-intel-core-i3-13th-gen-8-gb-512-gb-ssd-windows-11-home-82x70032in-laptop/p/itm57c0174a1cb10
515,Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,Acer,64990,85999,24,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year International Travelers Warranty (ITW)",154,21,https://www.flipkart.com/acer-nitro-v-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-anv15-51-549b-gaming-laptop/p/itm7f47abb013fde
516,MSI Modern 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-288IN T...,Msi,65990,87990,25,4.3,"Intel Core i7 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Carry-in Warranty",31,4,https://www.flipkart.com/msi-modern-15-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-b13m-288in-thin-light-laptop/p/itm5d394e6d42697
517,MSI Bravo 15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,Msi,49990,67990,26,4.1,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",74,15,https://www.flipkart.com/msi-bravo-15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6550m-144-hz-b7ed-012in-gaming-laptop/p/itmc0df4058dba89
518,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Hp,77490,91746,15,4.4,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",51,5,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1009tu-2-1-laptop/p/itmfc3d2bcd0bd9f
519,DELL Inspiron Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and ...,Dell,37990,65000,41,3.8,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Hardware Service",20,6,https://www.flipkart.com/dell-inspiron-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itmdc9a03ba3ff97
520,HP Spectre x360 (2023) OLED Eyesafe Evo Intel Core i7 13th Gen 1355U - (32 GB/1 TB SSD/Windows 11 Home...,Hp,145990,168617,13,,"Intel Core i7 Processor (13th Gen)
32 GB LPDDR4X RAM
64 bit Windows 11 Operating System
1 TB SSD
34.29 cm (13.5 Inch) Touchscreen Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-spectre-x360-2023-oled-eyesafe-evo-intel-core-i7-13th-gen-1355u-32-gb-1-tb-ssd-windows-11-home-14-ef2034tu-thin-light-laptop/p/itm41b4b90a8513b
521,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,61990,84763,26,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.89 cm (16.1 inch) Display
1 Year Onsite warranty",91,2,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1099tx-gaming-laptop/p/itm80717c7959049
522,HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,Hp,65490,80596,18,4.3,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",1472,127,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7
523,Lenovo ThinkPad E14 Intel Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) TP E14 Gen 4...,Lenovo,75347,122400,38,3.8,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Warranty",13,1,https://www.flipkart.com/lenovo-thinkpad-e14-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-tp-4-thin-light-laptop/p/itm707bfdd3601a8
524,MSI Katana 15 Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Msi,83990,99990,16,4.6,"Intel Core i5 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
2 Year On-Site & Carry-In Warranty",15,1,https://www.flipkart.com/msi-katana-15-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-144-hz-b12udxk-1019in-gaming-laptop/p/itmd9333327f34a7
525,Lenovo IdeaPad Slim 3 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and...,Lenovo,48290,76390,36,4.2,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty + 1 Year ADP",401,38,https://www.flipkart.com/lenovo-ideapad-slim-3-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm79cd6c84ebdb4
526,DELL AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Lapt...,Dell,42990,51997,17,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Hardware Service",8,1,https://www.flipkart.com/dell-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-inspiron-3525-thin-light-laptop/p/itm2eb45d6705c63
527,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,Hp,60990,77566,21,4.4,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",305,28,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1132tx-gaming-laptop/p/itma3a4c675cefe2
528,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,Axl,16990,33990,50,3.5,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Windows 11 Home Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
1 Year",17,0,https://www.flipkart.com/axl-intel-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/p/itm50377e8d175f3
529,MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,Msi,153990,195990,21,4.7,"Intel Core i7 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
43.94 cm (17.3 Inch) Display
1 Year Onsite Warranty",6,0,https://www.flipkart.com/msi-pulse-17-intel-core-i7-13th-gen-13700h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-b13vgk-666in-gaming-laptop/p/itm498e755de538a
530,HP Victus AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Hp,64490,96054,32,4.3,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",15,0,https://www.flipkart.com/hp-victus-amd-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0053ax-gaming-laptop/p/itm34fbf5d1b3c47
531,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,70990,86343,17,,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0666tx-gaming-laptop/p/itmf9bd200d4725a
532,HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,Hp,72490,87095,16,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",294,21,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-15-eg3018tu-thin-light-laptop/p/itma2cd39eea5796
533,MSI GF63 Intel Core i5 11th Gen 11400H - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,Msi,55990,80990,30,4.2,"Intel Core i5 Processor (11th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
1 TB HDD|256 GB SSD
39.62 cm (15.6 Inch) Display
2 Year Carry-in Warranty",88,8,https://www.flipkart.com/msi-gf63-intel-core-i5-11th-gen-11400h-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-thin-11uc-1297in-gaming-laptop/p/itm52d6e6d85a31d
534,Acer Aspire Lite Premium Metal Intel Core i7 11th Gen 1165G7 - (16 GB/1 TB SSD/Windows 11 Home) AL15-5...,Acer,53499,74999,28,3.2,"Intel Core i7 Processor (11th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Home Operating System
1 TB SSD
39.62 cm (15.6 inch) Display
1 Year",5,0,https://www.flipkart.com/acer-aspire-lite-premium-metal-intel-core-i7-11th-gen-1165g7-16-gb-1-tb-ssd-windows-11-home-al15-51-thin-light-laptop/p/itmcc92f66e6011a
535,HP Omen Intel Core i5 7th Gen 7300HQ - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,Hp,68071,102551,33,,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)
Intel Core i5 Processor (7th Gen)
8 GB DDR4 RAM
64 bit Windows 10 Operating System
1 TB HDD|128 GB SSD
39.62 cm (15.6 inch) Display
Cyberlink Power Media Player, Omen Audio Control, Omen Command Center, Support Assistant 8.0, Recovery Manager Installer for Windows 10
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-omen-intel-core-i5-7th-gen-7300hq-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-15-ce071tx-gaming-laptop/p/itm207d623b0c897
536,HP Intel Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 14s- DQ2535TU Thin and Ligh...,Hp,47999,59999,20,4.3,"Intel Core i5 Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 10 Operating System
512 GB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",1679,134,https://www.flipkart.com/hp-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-14s-dq2535tu-thin-light-laptop/p/itm5d01d144c765d
